population,avg_salary,total_cases,death,city_name,state_name
3402,44392.8,16055,235,Marianna ,Arkansas
12310,44392.8,58096,852,Marion ,Arkansas
2420,44392.8,11421,167,Marked Tree ,Arkansas
1251,44392.8,5904,86,Marmaduke ,Arkansas
1336,44392.8,6305,92,Marshall ,Arkansas
916,44392.8,4323,63,Marvell ,Arkansas
18199,44392.8,85889,1260,Maumelle ,Arkansas
2391,44392.8,11284,165,Mayflower ,Arkansas
1868,44392.8,8815,129,Melbourne ,Arkansas
5490,44392.8,25909,380,Mena ,Arkansas
1148,44392.8,5417,79,Mineral Springs ,Arkansas
339,44392.8,1599,23,Mitchellville ,Arkansas
1595,44392.8,7527,110,Monette ,Arkansas
9372,44392.8,44230,649,Monticello ,Arkansas
304,44392.8,1434,21,Montrose ,Arkansas
6645,44392.8,31360,460,Morrilton ,Arkansas
613,44392.8,2893,42,Mountainburg ,Arkansas
12569,44392.8,59318,870,Mountain Home ,Arkansas
783,44392.8,3695,54,Mountain Pine ,Arkansas
2863,44392.8,13511,198,Mountain View ,Arkansas
1005,44392.8,4743,69,Mount Ida ,Arkansas
1692,44392.8,7985,117,Mulberry ,Arkansas
1586,44392.8,7485,109,Murfreesboro ,Arkansas
4386,44392.8,20699,303,Nashville ,Arkansas
1199,44392.8,5658,83,Newark ,Arkansas
7474,44392.8,35273,517,Newport ,Arkansas
536,44392.8,2529,37,Norfork ,Arkansas
782,44392.8,3690,54,Norphlet ,Arkansas
65903,44392.8,311025,4565,North Little Rock ,Arkansas
155,44392.8,731,10,Ogden ,Arkansas
1209,44392.8,5705,83,Ola ,Arkansas
743,44392.8,3506,51,Oppelo ,Arkansas
6638,44392.8,31327,459,Osceola ,Arkansas
679,44392.8,3204,47,Oxford ,Arkansas
3595,44392.8,16966,249,Ozark ,Arkansas
576,44392.8,2718,39,Palestine ,Arkansas
579,44392.8,2732,40,Pangburn ,Arkansas
28986,44392.8,136797,2007,Paragould ,Arkansas
3365,44392.8,15880,233,Paris ,Arkansas
252,44392.8,1189,17,Parkdale ,Arkansas
990,44392.8,4672,68,Parkin ,Arkansas
391,44392.8,1845,27,Patterson ,Arkansas
125,44392.8,589,8,Peach Orchard ,Arkansas
6211,44392.8,29312,430,Pea Ridge ,Arkansas
1458,44392.8,6880,101,Perryville ,Arkansas
3529,44392.8,16654,244,Piggott ,Arkansas
41474,44392.8,195733,2873,Pine Bluff ,Arkansas
579,44392.8,2732,40,Plainview ,Arkansas
772,44392.8,3643,53,Plumerville ,Arkansas
6645,44392.8,31360,460,Pocahontas ,Arkansas
203,44392.8,958,14,Pollard ,Arkansas
388,44392.8,1831,26,Portland ,Arkansas
3327,44392.8,15701,230,Pottsville ,Arkansas
6740,44392.8,31809,466,Prairie Grove ,Arkansas
2989,44392.8,14106,207,Prescott ,Arkansas
719,44392.8,3393,49,Quitman ,Arkansas
183,44392.8,863,12,Ratcliff ,Arkansas
1732,44392.8,8174,119,Rector ,Arkansas
1514,44392.8,7145,104,Redfield ,Arkansas
451,44392.8,2128,31,Reyno ,Arkansas
1212,44392.8,5719,83,Rison ,Arkansas
704,44392.8,3322,48,Rockport ,Arkansas
68669,44392.8,324079,4757,Rogers ,Arkansas
29175,44392.8,137689,2021,Russellville ,Arkansas
228,44392.8,1076,15,St. Francis ,Arkansas
1675,44392.8,7905,116,Salem ,Arkansas
460,44392.8,2170,31,Salesville ,Arkansas
230,44392.8,1085,15,Scranton ,Arkansas
23660,44392.8,111661,1639,Searcy ,Arkansas
3990,44392.8,18830,276,Shannon Hills ,Arkansas
4929,44392.8,23262,341,Sheridan ,Arkansas
31436,44392.8,148360,2177,Sherwood ,Arkansas
17101,44392.8,80707,1184,Siloam Springs ,Arkansas
1688,44392.8,7966,116,Smackover ,Arkansas
3989,44392.8,18825,276,Southside ,Arkansas
375,44392.8,1769,25,Sparkman ,Arkansas
81125,44392.8,382864,5619,Springdale ,Arkansas
1465,44392.8,6913,101,Stamps ,Arkansas
2030,44392.8,9580,140,Star City ,Arkansas
787,44392.8,3714,54,Stephens ,Arkansas
504,44392.8,2378,34,Strong ,Arkansas
8490,44392.8,40068,588,Stuttgart ,Arkansas
529,44392.8,2496,36,Sulphur Springs ,Arkansas
590,44392.8,2784,40,Summit ,Arkansas
734,44392.8,3464,50,Swifton ,Arkansas
567,44392.8,2675,39,Taylor ,Arkansas
29657,44392.8,139964,2054,Texarkana ,Arkansas
383,44392.8,1807,26,Thornton ,Arkansas
212,44392.8,1000,14,Tillar ,Arkansas
4358,44392.8,20567,301,Tontitown ,Arkansas
548,44392.8,2586,37,Traskwood ,Arkansas
6969,44392.8,32889,482,Trumann ,Arkansas
1682,44392.8,7938,116,Tuckerman ,Arkansas
555,44392.8,2619,38,Turrell ,Arkansas
721,44392.8,3402,49,Tyronza ,Arkansas
23683,44392.8,111770,1640,Van Buren ,Arkansas
4623,44392.8,21817,320,Vilonia ,Arkansas
1265,44392.8,5970,87,Waldo ,Arkansas
3374,44392.8,15923,233,Waldron ,Arkansas
5062,44392.8,23889,350,Walnut Ridge ,Arkansas
5358,44392.8,25286,371,Ward ,Arkansas
5587,44392.8,26367,387,Warren ,Arkansas
168,44392.8,792,11,Washington ,Arkansas
180,44392.8,849,12,Watson ,Arkansas
674,44392.8,3180,46,Weiner ,Arkansas
2655,44392.8,12530,183,West Fork ,Arkansas
24402,44392.8,115163,1690,West Memphis ,Arkansas
298,44392.8,1406,20,Wheatley ,Arkansas
4963,44392.8,23422,343,White Hall ,Arkansas
46,44392.8,217,3,Wiederkehr Village ,Arkansas
485,44392.8,2288,33,Wilmar ,Arkansas
492,44392.8,2321,34,Wilmot ,Arkansas
815,44392.8,3846,56,Wilson ,Arkansas
347,44392.8,1637,24,Wilton ,Arkansas
424,44392.8,2001,29,Winslow ,Arkansas
180,44392.8,849,12,Winthrop ,Arkansas
2131,44392.8,10057,147,Wrightsville ,Arkansas
7749,44392.8,36570,536,Wynne ,Arkansas
1156,44392.8,5455,80,Yellville ,Arkansas
34049,54775.42308,99676,2018,Adelanto ,California
20222,54775.42308,59198,1198,Agoura Hills ,California
77624,54775.42308,227239,4601,Alameda ,California
19696,54775.42308,57658,1167,Albany ,California
83750,54775.42308,245173,4964,Alhambra ,California
50887,54775.42308,148968,3016,Aliso Viejo ,California
2563,54775.42308,7503,151,Alturas ,California
190,54775.42308,556,11,Amador City ,California
20475,54775.42308,59939,1213,American Canyon ,California
350365,54775.42308,1025673,20770,Anaheim ,California
10630,54775.42308,31118,630,Anderson ,California
3956,54775.42308,11580,234,Angels ,California
111502,54775.42308,326415,6610,Antioch ,California
57939,54775.42308,169613,3434,Arcadia ,California
18431,54775.42308,53955,1092,Arcata ,California
17976,54775.42308,52623,1065,Arroyo Grande ,California
16601,54775.42308,48598,984,Artesia ,California
21851,54775.42308,63967,1295,Arvin ,California
30075,54775.42308,88042,1782,Atascadero ,California
29559,54775.42308,86532,1752,Atwater ,California
14195,54775.42308,41555,841,Auburn ,California
3681,54775.42308,10775,218,Avalon ,California
13496,54775.42308,39508,800,Avenal ,California
49974,54775.42308,146295,2962,Azusa ,California
384145,54775.42308,1124562,22773,Bakersfield ,California
75251,54775.42308,220292,4461,Baldwin Park ,California
31221,54775.42308,91397,1850,Banning ,California
23915,54775.42308,70009,1417,Barstow ,California
51063,54775.42308,149483,3027,Beaumont ,California
35521,54775.42308,103985,2105,Bell ,California
76435,54775.42308,223759,4531,Bellflower ,California
42012,54775.42308,122987,2490,Bell Gardens ,California
26941,54775.42308,78868,1597,Belmont ,California
2104,54775.42308,6159,124,Belvedere ,California
28240,54775.42308,82670,1674,Benicia ,California
121363,54775.42308,355283,7194,Berkeley ,California
33792,54775.42308,98924,2003,Beverly Hills ,California
5279,54775.42308,15453,312,Big Bear Lake ,California
1879,54775.42308,5500,111,Biggs ,California
3747,54775.42308,10969,222,Bishop ,California
1245,54775.42308,3644,73,Blue Lake ,California
19682,54775.42308,57617,1166,Blythe ,California
1070,54775.42308,3132,63,Bradbury ,California
26227,54775.42308,76778,1554,Brawley ,California
43255,54775.42308,126626,2564,Brea ,California
64474,54775.42308,188743,3822,Brentwood ,California
4671,54775.42308,13674,276,Brisbane ,California
5102,54775.42308,14935,302,Buellton ,California
81788,54775.42308,239429,4848,Buena Park ,California
102511,54775.42308,300095,6077,Burbank ,California
30889,54775.42308,90425,1831,Burlingame ,California
23853,54775.42308,69828,1414,Calabasas ,California
39825,54775.42308,116585,2360,Calexico ,California
14198,54775.42308,41563,841,California City ,California
9160,54775.42308,26815,543,Calimesa ,California
7114,54775.42308,20825,421,Calipatria ,California
5247,54775.42308,15360,311,Calistoga ,California
69888,54775.42308,204593,4143,Camarillo ,California
41793,54775.42308,122346,2477,Campbell ,California
11280,54775.42308,33021,668,Canyon Lake ,California
10010,54775.42308,29303,593,Capitola ,California
115382,54775.42308,337774,6840,Carlsbad ,California
3811,54775.42308,11156,225,Carmel-by-the-Sea ,California
13385,54775.42308,39183,793,Carpinteria ,California
91394,54775.42308,267550,5418,Carson ,California
55007,54775.42308,161029,3260,Cathedral City ,California
48706,54775.42308,142583,2887,Ceres ,California
49859,54775.42308,145959,2955,Cerritos ,California
103301,54775.42308,302407,6123,Chico ,California
94371,54775.42308,276265,5594,Chino ,California
83853,54775.42308,245474,4970,Chino Hills ,California
18310,54775.42308,53601,1085,Chowchilla ,California
274492,54775.42308,803559,16272,Chula Vista ,California
87796,54775.42308,257017,5204,Citrus Heights ,California
36266,54775.42308,106166,2149,Claremont ,California
12265,54775.42308,35905,727,Clayton ,California
15267,54775.42308,44693,905,Clearlake ,California
8656,54775.42308,25339,513,Cloverdale ,California
114584,54775.42308,335438,6792,Clovis ,California
45743,54775.42308,133909,2711,Coachella ,California
17179,54775.42308,50290,1018,Coalinga ,California
2002,54775.42308,5860,118,Colfax ,California
54824,54775.42308,160494,3250,Colton ,California
6060,54775.42308,17740,359,Colusa ,California
12661,54775.42308,37064,750,Commerce ,California
95605,54775.42308,279878,5667,Compton ,California
129295,54775.42308,378503,7664,Concord ,California
21960,54775.42308,64286,1301,Corcoran ,California
7710,54775.42308,22570,457,Corning ,California
169868,54775.42308,497278,10070,Corona ,California
23731,54775.42308,69471,1406,Coronado ,California
113003,54775.42308,330809,6699,Costa Mesa ,California
7410,54775.42308,21692,439,Cotati ,California
47450,54775.42308,138907,2812,Covina ,California
6787,54775.42308,19868,402,Crescent City ,California
23569,54775.42308,68996,1397,Cudahy ,California
39185,54775.42308,114711,2322,Culver City ,California
59276,54775.42308,173527,3514,Cupertino ,California
49006,54775.42308,143462,2905,Cypress ,California
106280,54775.42308,311128,6300,Daly City ,California
33577,54775.42308,98294,1990,Dana Point ,California
69413,54775.42308,203202,4114,Davis ,California
53573,54775.42308,156831,3175,Delano ,California
4319,54775.42308,12643,256,Del Mar ,California
1654,54775.42308,4841,98,Del Rey Oaks ,California
28878,54775.42308,84538,1711,Desert Hot Springs ,California
55720,54775.42308,163117,3303,Diamond Bar ,California
24461,54775.42308,71608,1450,Dinuba ,California
20698,54775.42308,60592,1227,Dixon ,California
897,54775.42308,2625,53,Dorris ,California
5527,54775.42308,16179,327,Dos Palos ,California
111126,54775.42308,325314,6587,Downey ,California
21271,54775.42308,62269,1260,Duarte ,California
64826,54775.42308,189774,3843,Dublin ,California
1564,54775.42308,4578,92,Dunsmuir ,California
29314,54775.42308,85815,1737,East Palo Alto ,California
64157,54775.42308,187815,3803,Eastvale ,California
102708,54775.42308,300671,6088,El Cajon ,California
44079,54775.42308,129038,2613,El Centro ,California
25508,54775.42308,74673,1512,El Cerrito ,California
174775,54775.42308,511643,10361,Elk Grove ,California
115487,54775.42308,338081,6846,El Monte ,California
32153,54775.42308,94126,1906,El Paso de Robles (Paso Robles) ,California
16610,54775.42308,48624,984,El Segundo ,California
12086,54775.42308,35381,716,Emeryville ,California
62709,54775.42308,183576,3717,Encinitas ,California
7574,54775.42308,22172,449,Escalon ,California
151625,54775.42308,443873,8988,Escondido ,California
718,54775.42308,2101,42,Etna ,California
26710,54775.42308,78191,1583,Eureka ,California
10485,54775.42308,30694,621,Exeter ,California
117133,54775.42308,342900,6943,Fairfield ,California
10703,54775.42308,31332,634,Farmersville ,California
1352,54775.42308,3957,80,Ferndale ,California
15870,54775.42308,46458,940,Fillmore ,California
8296,54775.42308,24286,491,Firebaugh ,California
81328,54775.42308,238083,4821,Folsom ,California
214547,54775.42308,628073,12718,Fontana ,California
7291,54775.42308,21343,432,Fort Bragg ,California
692,54775.42308,2025,41,Fort Jones ,California
12259,54775.42308,35887,726,Fortuna ,California
33901,54775.42308,99243,2009,Foster City ,California
55357,54775.42308,162054,3281,Fountain Valley ,California
6790,54775.42308,19877,402,Fowler ,California
241110,54775.42308,705835,14293,Fremont ,California
531576,54775.42308,1556157,31513,Fresno ,California
138632,54775.42308,405837,8218,Fullerton ,California
26536,54775.42308,77682,1573,Galt ,California
59329,54775.42308,173682,3517,Gardena ,California
171644,54775.42308,502477,10175,Garden Grove ,California
59032,54775.42308,172812,3499,Gilroy ,California
199303,54775.42308,583447,11815,Glendale ,California
51544,54775.42308,150892,3055,Glendora ,California
30911,54775.42308,90490,1832,Goleta ,California
8306,54775.42308,24315,492,Gonzales ,California
12584,54775.42308,36838,746,Grand Terrace ,California
12817,54775.42308,37521,759,Grass Valley ,California
17516,54775.42308,51277,1038,Greenfield ,California
7246,54775.42308,21212,429,Gridley ,California
13459,54775.42308,39400,797,Grover Beach ,California
7783,54775.42308,22784,461,Guadalupe ,California
5882,54775.42308,17219,348,Gustine ,California
12932,54775.42308,37857,766,Half Moon Bay ,California
57703,54775.42308,168922,3420,Hanford ,California
14159,54775.42308,41449,839,Hawaiian Gardens ,California
86068,54775.42308,251959,5102,Hawthorne ,California
159203,54775.42308,466057,9437,Hayward ,California
11845,54775.42308,34675,702,Healdsburg ,California
85334,54775.42308,249810,5058,Hemet ,California
26276,54775.42308,76921,1557,Hercules ,California
19320,54775.42308,56558,1145,Hermosa Beach ,California
95750,54775.42308,280302,5676,Hesperia ,California
1890,54775.42308,5532,112,Hidden Hills ,California
55417,54775.42308,162230,3285,Highland ,California
40740,54775.42308,119263,2415,Hollister ,California
6621,54775.42308,19382,392,Holtville ,California
7565,54775.42308,22146,448,Hughson ,California
199223,54775.42308,583213,11810,Huntington Beach ,California
57509,54775.42308,168354,3409,Huntington Park ,California
7281,54775.42308,21314,431,Huron ,California
18120,54775.42308,53045,1074,Imperial ,California
27440,54775.42308,80329,1626,Imperial Beach ,California
5470,54775.42308,16013,324,Indian Wells ,California
91765,54775.42308,268636,5440,Indio ,California
202,54775.42308,591,11,Industry ,California
108151,54775.42308,316605,6411,Inglewood ,California
8568,54775.42308,25082,507,Ione ,California
287401,54775.42308,841349,17037,Irvine ,California
1446,54775.42308,4233,85,Irwindale ,California
844,54775.42308,2470,50,Isleton ,California
4840,54775.42308,14168,286,Jackson ,California
109527,54775.42308,320633,6493,Jurupa Valley ,California
15282,54775.42308,44737,905,Kerman ,California
14077,54775.42308,41209,834,King City ,California
12108,54775.42308,35445,717,Kingsburg ,California
20009,54775.42308,58575,1186,La Ca¤ada Flintridge ,California
26638,54775.42308,77981,1579,Lafayette ,California
22827,54775.42308,66824,1353,Laguna Beach ,California
31207,54775.42308,91356,1850,Laguna Hills ,California
66385,54775.42308,194338,3935,Laguna Niguel ,California
15850,54775.42308,46399,939,Laguna Woods ,California
60513,54775.42308,177148,3587,La Habra ,California
6492,54775.42308,19004,384,La Habra Heights ,California
69283,54775.42308,202821,4107,Lake Elsinore ,California
85531,54775.42308,250387,5070,Lake Forest ,California
5006,54775.42308,14654,296,Lakeport ,California
79307,54775.42308,232166,4701,Lakewood ,California
59249,54775.42308,173448,3512,La Mesa ,California
48183,54775.42308,141052,2856,La Mirada ,California
157601,54775.42308,461367,9342,Lancaster ,California
15428,54775.42308,45164,914,La Palma ,California
39614,54775.42308,115967,2348,La Puente ,California
41748,54775.42308,122214,2474,La Quinta ,California
12254,54775.42308,35872,726,Larkspur ,California
24483,54775.42308,71672,1451,Lathrop ,California
31974,54775.42308,93602,1895,La Verne ,California
32389,54775.42308,94816,1920,Lawndale ,California
26811,54775.42308,78487,1589,Lemon Grove ,California
26725,54775.42308,78235,1584,Lemoore ,California
48275,54775.42308,141322,2861,Lincoln ,California
13463,54775.42308,39412,798,Lindsay ,California
8912,54775.42308,26089,528,Live Oak ,California
90189,54775.42308,264023,5346,Livermore ,California
14896,54775.42308,43607,883,Livingston ,California
67586,54775.42308,197854,4006,Lodi ,California
24482,54775.42308,71669,1451,Loma Linda ,California
20320,54775.42308,59485,1204,Lomita ,California
42853,54775.42308,125449,2540,Lompoc ,California
462628,54775.42308,1354316,27425,Long Beach ,California
11399,54775.42308,33369,675,Los Alamitos ,California
30089,54775.42308,88083,1783,Los Altos ,California
3979576,54775.42308,11649978,235918,Los Angeles ,California
41036,54775.42308,120130,2432,Los Banos ,California
702,54775.42308,2055,41,Loyalton ,California
69887,54775.42308,204590,4143,Lynwood ,California
15506,54775.42308,45392,919,McFarland ,California
65860,54775.42308,192801,3904,Madera ,California
11820,54775.42308,34602,700,Malibu ,California
35183,54775.42308,102996,2085,Manhattan Beach ,California
83028,54775.42308,243059,4922,Manteca ,California
1192,54775.42308,3489,70,Maricopa ,California
22781,54775.42308,66690,1350,Marina ,California
38297,54775.42308,112112,2270,Martinez ,California
12476,54775.42308,36522,739,Marysville ,California
26973,54775.42308,78961,1599,Maywood ,California
11511,54775.42308,33697,682,Mendota ,California
94756,54775.42308,277392,5617,Menifee ,California
34698,54775.42308,101576,2056,Menlo Park ,California
83676,54775.42308,244956,4960,Merced ,California
22394,54775.42308,65557,1327,Millbrae ,California
14259,54775.42308,41742,845,Mill Valley ,California
84196,54775.42308,246478,4991,Milpitas ,California
94381,54775.42308,276294,5595,Mission Viejo ,California
215196,54775.42308,629973,12757,Modesto ,California
36331,54775.42308,106356,2153,Monrovia ,California
1398,54775.42308,4092,82,Montague ,California
40083,54775.42308,117340,2376,Montclair ,California
61954,54775.42308,181366,3672,Montebello ,California
28178,54775.42308,82489,1670,Monterey ,California
59669,54775.42308,174677,3537,Monterey Park ,California
3427,54775.42308,10032,203,Monte Sereno ,California
36375,54775.42308,106485,2156,Moorpark ,California
213055,54775.42308,623706,12630,Moreno Valley ,California
45952,54775.42308,134521,2724,Morgan Hill ,California
10543,54775.42308,30864,625,Morro Bay ,California
82739,54775.42308,242213,4904,Mountain View ,California
3274,54775.42308,9584,194,Mount Shasta ,California
116223,54775.42308,340236,6889,Murrieta ,California
78130,54775.42308,228721,4631,Napa ,California
61394,54775.42308,179727,3639,National City ,California
4976,54775.42308,14566,294,Needles ,California
3148,54775.42308,9215,186,Nevada City ,California
49149,54775.42308,143880,2913,Newark ,California
11784,54775.42308,34496,698,Newman ,California
84534,54775.42308,247468,5011,Newport Beach ,California
26604,54775.42308,77881,1577,Norco ,California
103949,54775.42308,304304,6162,Norwalk ,California
55516,54775.42308,162519,3291,Novato ,California
23596,54775.42308,69075,1398,Oakdale ,California
433031,54775.42308,1267673,25671,Oakland ,California
42543,54775.42308,124542,2522,Oakley ,California
175742,54775.42308,514474,10418,Oceanside ,California
7470,54775.42308,21867,442,Ojai ,California
185010,54775.42308,541606,10967,Ontario ,California
138669,54775.42308,405945,8220,Orange ,California
10273,54775.42308,30073,609,Orange Cove ,California
19926,54775.42308,58332,1181,Orinda ,California
7827,54775.42308,22913,464,Orland ,California
20737,54775.42308,60706,1229,Oroville ,California
208881,54775.42308,611487,12382,Oxnard ,California
38546,54775.42308,112841,2285,Pacifica ,California
15413,54775.42308,45120,913,Pacific Grove ,California
155079,54775.42308,453984,9193,Palmdale ,California
53275,54775.42308,155959,3158,Palm Desert ,California
48518,54775.42308,142033,2876,Palm Springs ,California
65364,54775.42308,191349,3874,Palo Alto ,California
13273,54775.42308,38855,786,Palos Verdes Estates ,California
53955,54775.42308,157950,3198,Paramount ,California
15618,54775.42308,45720,925,Parlier ,California
141029,54775.42308,412854,8360,Pasadena ,California
22524,54775.42308,65937,1335,Patterson ,California
79291,54775.42308,232119,4700,Perris ,California
60520,54775.42308,177168,3587,Petaluma ,California
62027,54775.42308,181580,3677,Pico Rivera ,California
11135,54775.42308,32597,660,Piedmont ,California
19250,54775.42308,56353,1141,Pinole ,California
8168,54775.42308,23911,484,Pismo Beach ,California
72588,54775.42308,212497,4303,Pittsburg ,California
51233,54775.42308,149981,3037,Placentia ,California
11175,54775.42308,32714,662,Placerville ,California
34839,54775.42308,101989,2065,Pleasant Hill ,California
81777,54775.42308,239397,4847,Pleasanton ,California
1076,54775.42308,3149,63,Plymouth ,California
449,54775.42308,1314,26,Point Arena ,California
151691,54775.42308,444066,8992,Pomona ,California
59599,54775.42308,174472,3533,Porterville ,California
21926,54775.42308,64187,1299,Port Hueneme ,California
1930,54775.42308,5649,114,Portola ,California
49323,54775.42308,144390,2923,Poway ,California
75087,54775.42308,219812,4451,Rancho Cordova ,California
177603,54775.42308,519922,10528,Rancho Cucamonga ,California
18528,54775.42308,54239,1098,Rancho Mirage ,California
41530,54775.42308,121576,2461,Rancho Palos Verdes ,California
47896,54775.42308,140212,2839,Rancho Santa Margarita ,California
14539,54775.42308,42562,861,Red Bluff ,California
92590,54775.42308,271051,5488,Redding ,California
71513,54775.42308,209350,4239,Redlands ,California
66749,54775.42308,195403,3957,Redondo Beach ,California
85925,54775.42308,251540,5093,Redwood City ,California
25658,54775.42308,75112,1521,Reedley ,California
103526,54775.42308,303066,6137,Rialto ,California
110567,54775.42308,323678,6554,Richmond ,California
28973,54775.42308,84816,1717,Ridgecrest ,California
3349,54775.42308,9804,198,Rio Dell ,California
9718,54775.42308,28448,576,Rio Vista ,California
16386,54775.42308,47969,971,Ripon ,California
24881,54775.42308,72837,1475,Riverbank ,California
331360,54775.42308,970037,19643,Riverside ,California
